Reported Date,State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal)
2010-08-10,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,3600.0,4200.0,4000.0
2010-08-11,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,3600.0,4200.0,4000.0
2010-08-12,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,3600.0,4200.0,4000.0
2010-08-13,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,3600.0,4200.0,4000.0
2010-08-14,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,3600.0,4200.0,4000.0
2010-08-15,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,3600.0,4200.0,4000.0
2010-08-16,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,3600.0,4200.0,4000.0
2010-08-17,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,3600.0,4200.0,4000.0
2010-08-18,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,3600.0,4200.0,4000.0
2010-08-19,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,3700.0,3700.0,3700.0
2010-08-20,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,3700.0,4200.0,4200.0
2010-08-21,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,3700.0,4200.0,4200.0
2010-08-22,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,3700.0,4200.0,4200.0
2010-08-23,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,3700.0,4200.0,4200.0
2010-08-24,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,3700.0,4200.0,4200.0
2010-08-25,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,3700.0,4200.0,4200.0
2010-08-26,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,3800.0,4000.0,3900.0
2010-08-27,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,3900.0,4500.0,4200.0
2010-08-28,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,3900.0,4500.0,4200.0
2010-08-29,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,3900.0,4500.0,4200.0
2010-08-30,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,4000.0,4000.0,4000.0
2010-08-31,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,4000.0,4000.0,4000.0
2010-09-01,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,4000.0,4000.0,4000.0
2010-09-02,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,4000.0,4000.0,4000.0
2010-09-03,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,4000.0,4000.0,4000.0
2010-09-04,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,4000.0,4000.0,4000.0
2010-09-05,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,4000.0,4000.0,4000.0
2010-09-06,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,4200.0,4500.0,4500.0
2010-09-07,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,4200.0,4500.0,4500.0
2010-09-08,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,4200.0,4500.0,4500.0
2010-09-09,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,4200.0,4500.0,4500.0
2010-09-10,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,4200.0,4500.0,4500.0
2010-09-11,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,4200.0,4500.0,4500.0
2010-09-12,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,4200.0,4500.0,4500.0
2010-09-13,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,4300.0,4500.0,4500.0
2010-09-14,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,4300.0,4500.0,4500.0
2010-09-15,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,4300.0,4500.0,4500.0
2010-09-16,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.25,4600.0,5200.0,5000.0
2010-09-17,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.26,1600.0,2200.0,2000.0
2010-09-18,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.26,1600.0,2200.0,2000.0
2010-09-19,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.26,1600.0,2200.0,2000.0
2010-09-20,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.32,2300.0,2600.0,2500.0
2010-09-21,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.32,2300.0,2600.0,2500.0
2010-09-22,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.32,2300.0,2600.0,2500.0
2010-09-23,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.32,2300.0,2600.0,2500.0
2010-09-24,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1200.0,2500.0,2200.0
2010-09-25,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1200.0,2500.0,2200.0
2010-09-26,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1200.0,2500.0,2200.0
2010-09-27,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1600.0,2200.0,2000.0
2010-09-28,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1600.0,2200.0,2000.0
2010-09-29,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1600.0,2200.0,2000.0
2010-09-30,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1600.0,2200.0,2000.0
2010-10-01,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1600.0,2200.0,2000.0
2010-10-02,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1600.0,2200.0,2000.0
2010-10-03,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1600.0,2200.0,2000.0
2010-10-04,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1600.0,2200.0,2000.0
2010-10-05,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1600.0,2200.0,2000.0
2010-10-06,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1600.0,2200.0,2000.0
2010-10-07,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1600.0,2200.0,2000.0
2010-10-08,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1600.0,2200.0,2000.0
2010-10-09,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1600.0,2200.0,2000.0
2010-10-10,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1600.0,2200.0,2000.0
2010-10-11,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1600.0,2300.0,2000.0
2010-10-12,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1600.0,2300.0,2000.0
2010-10-13,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1600.0,2300.0,2000.0
2010-10-14,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1600.0,2300.0,2000.0
2010-10-15,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1600.0,2300.0,2000.0
2010-10-16,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1600.0,2300.0,2000.0
2010-10-17,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1600.0,2300.0,2000.0
2010-10-18,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1600.0,2500.0,2000.0
2010-10-19,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1600.0,2500.0,2000.0
2010-10-20,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1600.0,2500.0,2000.0
2010-10-21,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1800.0,2600.0,2200.0
2010-10-22,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1900.0,2300.0,2200.0
2010-10-23,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1900.0,2300.0,2200.0
2010-10-24,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1900.0,2300.0,2200.0
2010-10-25,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1900.0,2300.0,2200.0
2010-10-26,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1900.0,2300.0,2200.0
2010-10-27,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1900.0,2300.0,2200.0
2010-10-28,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1900.0,2300.0,2200.0
2010-10-29,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1900.0,2400.0,2200.0
2010-10-30,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1900.0,2400.0,2200.0
2010-10-31,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,1900.0,2400.0,2200.0
2010-11-01,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2000.0,2300.0,2200.0
2010-11-02,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2000.0,2300.0,2200.0
2010-11-03,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2000.0,2300.0,2200.0
2010-11-04,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2000.0,2400.0,2200.0
2010-11-05,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2000.0,2400.0,2200.0
2010-11-06,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2000.0,2400.0,2200.0
2010-11-07,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2000.0,2400.0,2200.0
2010-11-08,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2000.0,2500.0,2200.0
2010-11-09,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2000.0,2500.0,2200.0
2010-11-10,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2000.0,2500.0,2200.0
2010-11-11,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2000.0,2500.0,2200.0
2010-11-12,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2400.0,2400.0
2010-11-13,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2400.0,2400.0
2010-11-14,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2400.0,2400.0
2010-11-15,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2500.0,2300.0
2010-11-16,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2500.0,2300.0
2010-11-17,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2500.0,2300.0
2010-11-18,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2500.0,2400.0
2010-11-19,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2500.0,2400.0
2010-11-20,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2500.0,2400.0
2010-11-21,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2500.0,2400.0
2010-11-22,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2600.0,2400.0
2010-11-23,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2600.0,2400.0
2010-11-24,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2600.0,2400.0
2010-11-25,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2600.0,2400.0
2010-11-26,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2600.0,2400.0
2010-11-27,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2600.0,2400.0
2010-11-28,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2600.0,2400.0
2010-11-29,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2600.0,2400.0
2010-11-30,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2600.0,2400.0
2010-12-01,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2600.0,2400.0
2010-12-02,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2600.0,2400.0
2010-12-03,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2600.0,2400.0
2010-12-04,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2600.0,2400.0
2010-12-05,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2600.0,2400.0
2010-12-06,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2600.0,2500.0
2010-12-07,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2600.0,2500.0
2010-12-08,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2600.0,2500.0
2010-12-09,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2600.0,2500.0
2010-12-10,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2600.0,2500.0
2010-12-11,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2600.0,2500.0
2010-12-12,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2600.0,2500.0
2010-12-13,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2600.0,2500.0
2010-12-14,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2600.0,2500.0
2010-12-15,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2600.0,2500.0
2010-12-16,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2600.0,2500.0
2010-12-17,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2700.0,2500.0
2010-12-18,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2700.0,2500.0
2010-12-19,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2200.0,2700.0,2500.0
2010-12-20,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2500.0,2500.0
2010-12-21,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2500.0,2500.0
2010-12-22,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2500.0,2500.0
2010-12-23,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2500.0,2500.0
2010-12-24,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2500.0,2500.0
2010-12-25,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2500.0,2500.0
2010-12-26,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2500.0,2500.0
2010-12-27,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2500.0,2500.0
2010-12-28,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2500.0,2500.0
2010-12-29,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2500.0,2500.0
2010-12-30,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2500.0,2500.0
2010-12-31,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2500.0,2500.0
2011-01-01,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2500.0,2500.0
2011-01-02,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2500.0,2500.0
2011-01-03,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2600.0,2500.0
2011-01-04,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2600.0,2500.0
2011-01-05,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2600.0,2500.0
2011-01-06,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2600.0,2500.0
2011-01-07,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2600.0,2500.0
2011-01-08,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2600.0,2500.0
2011-01-09,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2600.0,2500.0
2011-01-10,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2600.0,2500.0
2011-01-11,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2600.0,2500.0
2011-01-12,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2600.0,2500.0
2011-01-13,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2600.0,2600.0
2011-01-14,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2600.0,2600.0
2011-01-15,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2600.0,2600.0
2011-01-16,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2600.0,2600.0
2011-01-17,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2600.0,2600.0
2011-01-18,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2700.0,2600.0
2011-01-19,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2700.0,2600.0
2011-01-20,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2800.0,2500.0
2011-01-21,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2800.0,2600.0
2011-01-22,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2800.0,2600.0
2011-01-23,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2300.0,2800.0,2600.0
2011-01-24,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2400.0,2600.0,2600.0
2011-01-25,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2400.0,2600.0,2600.0
2011-01-26,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2400.0,2600.0,2600.0
2011-01-27,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2600.0,2600.0
2011-01-28,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2600.0,2600.0
2011-01-29,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2600.0,2600.0
2011-01-30,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2600.0,2600.0
2011-01-31,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2600.0
2011-02-01,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2600.0
2011-02-02,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2600.0
2011-02-03,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-02-04,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-02-05,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-02-06,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-02-07,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-02-08,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-02-09,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-02-10,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-02-11,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-02-12,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-02-13,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-02-14,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-02-15,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-02-16,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-02-17,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-02-18,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-02-19,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-02-20,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-02-21,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-02-22,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-02-23,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-02-24,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-02-25,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-02-26,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-02-27,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-02-28,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-03-01,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-03-02,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-03-03,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-03-04,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-03-05,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-03-06,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-03-07,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2800.0,2800.0
2011-03-08,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2900.0,2900.0
2011-03-09,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2900.0,2900.0
2011-03-10,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2900.0,2900.0
2011-03-11,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2900.0,2900.0
2011-03-12,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2900.0,2900.0
2011-03-13,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,2900.0,2900.0
2011-03-14,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,2800.0
2011-03-15,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,2800.0
2011-03-16,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,2800.0
2011-03-17,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,2800.0
2011-03-18,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,2900.0
2011-03-19,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,2900.0
2011-03-20,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,2900.0
2011-03-21,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,2900.0
2011-03-22,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,2900.0
2011-03-23,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,2900.0
2011-03-24,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,2900.0
2011-03-25,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,2900.0
2011-03-26,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,2900.0
2011-03-27,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,2900.0
2011-03-28,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,3000.0
2011-03-29,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,3000.0
2011-03-30,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,3000.0
2011-03-31,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,3000.0
2011-04-01,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,3000.0
2011-04-02,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,3000.0
2011-04-03,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,3000.0
2011-04-04,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,3000.0
2011-04-05,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,3000.0
2011-04-06,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,3000.0
2011-04-07,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,3000.0
2011-04-08,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,3000.0
2011-04-09,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,3000.0
2011-04-10,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,3000.0
2011-04-11,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,3000.0
2011-04-12,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,3000.0
2011-04-13,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,3000.0
2011-04-14,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,3000.0
2011-04-15,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,3000.0
2011-04-16,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,3000.0
2011-04-17,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,3000.0
2011-04-18,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,3000.0
2011-04-19,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,3000.0
2011-04-20,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,3000.0
2011-04-21,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,3000.0
2011-04-22,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,3000.0
2011-04-23,Kerala,Ernakulam,Ernakulam,Coconut,Spices,0.35,2600.0,3200.0,3000.0
