datetime,humidity,pressure,temperature,wind_direction,wind_speed
2014-06-11 08-00,56.0,1012.0,309.91,260,3
2014-06-11 09-00,57.0,1015.0,309.53,260,4
2014-06-11 10-00,59.0,1020.0,308.6575585,217,3
2014-06-11 11-00,60.0,1011.0,307.3272793,153,1
2014-06-11 12-00,56.0,1011.0,307.6877779,266,4
2014-06-11 13-00,59.0,1011.0,306.75,270,5
2014-06-11 14-00,56.0,1011.0,303.69,260,3
2014-06-11 15-00,40.0,1012.0,302.39,250,2
2014-06-11 16-00,42.0,1013.0,300.54,110,1
2014-06-11 17-00,30.0,1013.0,299.76,72,1
2014-06-11 18-00,35.0,1013.0,298.64,72,1
2014-06-11 19-00,17.0,1014.0,298.3436593,72,0
2014-06-11 20-00,16.0,1014.0,297.55,73,0
2014-06-11 21-00,17.0,1014.0,297.2511933,156,0
2014-06-11 22-00,15.0,1018.0,296.54,356,1
2014-06-11 23-00,15.0,1014.0,294.8271537,340,1
2014-07-11 00-00,30.0,1014.0,295.79,356,1
2014-07-11 01-00,25.0,1014.0,295.6289137,273,1
2014-07-11 02-00,35.0,1015.0,295.12,14,1
2014-07-11 03-00,39.0,1015.0,297.26,14,1
2014-07-11 04-00,50.0,1015.0,301.63,0,1
2014-07-11 05-00,57.0,1015.0,304.81,0,1
2014-07-11 06-00,58.0,1014.0,307.1,0,2
2014-07-11 07-00,66.0,1014.0,308.27,305,1
2014-07-11 08-00,69.0,1013.0,309.4,220,2
2014-07-11 09-00,67.0,1012.0,309.56,260,5
2014-07-11 10-00,72.0,1012.0,309.1,250,6
2014-07-11 11-00,71.0,1012.0,308.29,270,4
2014-07-11 12-00,72.0,1012.0,306.34,270,5
2014-07-11 13-00,71.0,1012.0,304.88,280,4
2014-07-11 14-00,72.0,1013.0,302.57,270,2
2014-07-11 15-00,47.0,1013.0,301.57,250,2
2014-07-11 16-00,56.0,1013.0,300.47,271,1
2014-07-11 17-00,40.0,1014.0,299.11,342,1
2014-07-11 18-00,44.0,1013.0,298.1,130,1
2014-07-11 19-00,22.0,1013.0,297.35,18,1
2014-07-11 20-00,19.0,1013.0,297.11,18,1
2014-07-11 21-00,21.0,1014.0,296.6,18,1
2014-07-11 22-00,17.0,1018.0,295.8,24,1
2014-07-11 23-00,17.0,1013.0,293.7169776,52,1
2014-08-11 00-00,27.0,1013.0,295.37,24,1
2014-08-11 01-00,24.0,1014.0,294.78,24,1
2014-08-11 02-00,31.0,1014.0,294.47,21,1
2014-08-11 03-00,36.0,1014.0,296.63,21,1
2014-08-11 04-00,44.0,1014.0,300.55,100,2
2014-08-11 05-00,49.0,1014.0,303.68,229,1
2014-08-11 06-00,54.0,1013.0,306.5,229,1
2014-08-11 07-00,59.0,1012.0,307.57,0,1
2014-08-11 08-00,64.0,1012.0,308.29,250,4
2014-08-11 09-00,66.0,1011.0,308.49,260,5
2014-08-11 10-00,72.0,1011.0,308.41,250,4
2014-08-11 11-00,75.0,1011.0,307.81,280,4
2014-08-11 12-00,74.0,1011.0,306.14,280,4
2014-08-11 13-00,78.0,1011.0,304.41,260,4
2014-08-11 14-00,78.0,1012.0,302.33,280,2
2014-08-11 15-00,50.0,1012.0,301.08,270,2
2014-08-11 16-00,59.0,1012.0,299.85,250,1
2014-08-11 17-00,41.0,1012.0,298.27,150,1
2014-08-11 18-00,48.0,1013.0,297.8825031,123,1
2014-08-11 19-00,21.0,1013.0,296.75,47,0
2014-08-11 20-00,19.0,1014.0,296.31,70,1
2014-08-11 21-00,20.0,1013.0,295.86,96,0
2014-08-11 22-00,18.0,1018.0,295.03,96,0
2014-08-11 23-00,18.0,1013.0,293.5522547,75,0
2014-09-11 00-00,30.0,1013.0,294.46,22,0
2014-09-11 01-00,25.0,1013.0,294.02,29,0
2014-09-11 02-00,34.0,1013.0,294.01,29,0
2014-09-11 03-00,34.0,1014.0,296.75,29,0
2014-09-11 04-00,45.0,1014.0,299.69,120,2
2014-09-11 05-00,48.0,1015.0,301.79,100,1
2014-09-11 06-00,48.0,1015.0,303.38,166,1
2014-09-11 07-00,52.0,1014.0,304.58,90,5
2014-09-11 08-00,53.0,1013.0,305.5,250,2
2014-09-11 09-00,50.0,1013.0,306.05,0,1
2014-09-11 10-00,53.0,1012.0,306.39,0,1
2014-09-11 11-00,52.0,1012.0,305.89,233,1
2014-09-11 12-00,47.0,1012.0,305.35,280,2
2014-09-11 13-00,46.0,1012.0,304.53,210,0
2014-09-11 14-00,42.0,1012.0,303.35,260,1
2014-09-11 15-00,36.0,1012.0,302.06,280,2
2014-09-11 16-00,33.0,1013.0,300.9,245,0
2014-09-11 17-00,27.0,1013.0,300.27,245,0
2014-09-11 18-00,29.0,1014.0,299.93,240,1
2014-09-11 19-00,21.0,1014.0,299.18,40,0
2014-09-11 20-00,20.0,1015.0,298.89,40,0
2014-09-11 21-00,21.0,1016.0,298.68,120,2
2014-09-11 22-00,19.0,1016.0,298.52,120,2
2014-09-11 23-00,20.0,1016.0,298.24,90,2
2014-10-11 00-00,44.0,1016.0,297.74,140,2
2014-10-11 01-00,36.0,1017.0,297.23,68,0
2014-10-11 02-00,52.0,1017.0,296.87,68,0
2014-10-11 03-00,51.0,1018.0,298.17,100,2
2014-10-11 04-00,73.0,1018.0,300.54,0,2
2014-10-11 05-00,78.0,1018.0,301.8,170,2
2014-10-11 06-00,76.0,1017.0,302.84,100,3
2014-10-11 07-00,83.0,1019.0,303.82,0,2
2014-10-11 08-00,84.0,1016.0,304.53,140,2
2014-10-11 09-00,84.0,1016.0,304.67,260,7
2014-10-11 10-00,84.0,1015.0,304.24,270,4
2014-10-11 11-00,84.0,1015.0,303.9,210,4
2014-10-11 12-00,83.0,1015.0,302.33,240,4
2014-10-11 13-00,84.0,1015.0,300.57,250,6
2014-10-11 14-00,83.0,1016.0,298.87,280,3
2014-10-11 15-00,66.0,1017.0,298.53,270,3
2014-10-11 16-00,71.0,1017.0,297.3,230,3
2014-10-11 17-00,59.0,1017.0,296.71,240,1
2014-10-11 18-00,61.0,1017.0,296.35,19,0
2014-10-11 19-00,46.0,1016.0,296.15,26,0
2014-10-11 20-00,43.0,1018.0,295.97,290,1
2014-10-11 21-00,46.0,1029.0,295.0986944,247,1
2014-10-11 22-00,42.0,1029.0,291.3656667,35,0
2014-10-11 23-00,43.0,1029.0,291.2983333,47,0
2014-11-11 00-00,65.0,1029.0,291.754,58,0
2014-11-11 01-00,59.0,1029.0,291.5123333,71,0
2014-11-11 02-00,74.0,1016.0,291.7936667,82,0
2014-11-11 03-00,69.0,1018.0,296.22,73,1
2014-11-11 04-00,91.0,1024.0,297.1266085,100,1
2014-11-11 05-00,93.0,1016.0,299.0763043,159,1
2014-11-11 06-00,92.0,1016.0,299.9255578,189,2
2014-11-11 07-00,94.0,1015.0,302.16,260,3
2014-11-11 08-00,94.0,1014.0,302.63,240,5
2014-11-11 09-00,94.0,1014.0,302.86,260,5
2014-11-11 10-00,94.0,1013.0,302.1,280,4
2014-11-11 11-00,94.0,1013.0,302.0,280,4
2014-11-11 12-00,94.0,1013.0,301.27,280,3
2014-11-11 13-00,94.0,1013.0,300.11,290,3
2014-11-11 14-00,94.0,1013.0,298.25,250,4
2014-11-11 15-00,81.0,1013.0,297.42,240,3
2014-11-11 16-00,86.0,1013.0,296.5,130,1
2014-11-11 17-00,77.0,1013.0,296.13,240,2
2014-11-11 18-00,77.0,1014.0,295.9821322,244,2
2014-11-11 19-00,65.0,1014.0,295.48,260,3
2014-11-11 20-00,63.0,1014.0,295.04,240,3
2014-11-11 21-00,66.0,1013.0,295.05,230,3
2014-11-11 22-00,62.0,1013.0,294.9112378,175,2
2014-11-11 23-00,63.0,1014.0,294.6,53,1
2014-12-11 00-00,75.0,1014.0,294.49,220,3
2014-12-11 01-00,73.0,1014.0,294.17,190,1
2014-12-11 02-00,81.0,1015.0,294.18,240,3
2014-12-11 03-00,80.0,1015.0,294.81,230,2
2014-12-11 04-00,91.0,1015.0,295.83,210,2
2014-12-11 05-00,93.0,1015.0,296.84,270,3
2014-12-11 06-00,91.0,1014.0,297.85,270,2
2014-12-11 07-00,94.0,1014.0,298.96,220,4
2014-12-11 08-00,93.0,1013.0,299.87,210,4
2014-12-11 09-00,94.0,1012.0,300.16,260,5
2014-12-11 10-00,93.0,1012.0,299.65,280,2
2014-12-11 11-00,93.0,1012.0,299.11,0,1
2014-12-11 12-00,94.0,1012.0,297.88,260,5
2014-12-11 13-00,94.0,1012.0,296.79,250,4
2014-12-11 14-00,94.0,1013.0,295.23,240,3
2014-12-11 15-00,82.0,1016.0,294.8,250,3
2014-12-11 16-00,87.0,1021.0,293.5295482,264,2
2014-12-11 17-00,79.0,1013.0,291.6372741,285,1
2014-12-11 18-00,78.0,1013.0,293.7509193,100,1
2014-12-11 19-00,68.0,1013.0,293.16,17,1
2014-12-11 20-00,65.0,1012.0,292.79,240,2
2014-12-11 21-00,66.0,1014.0,292.54,17,1
2014-12-11 22-00,61.0,1019.0,291.8376327,23,0
2014-12-11 23-00,61.0,1012.0,290.2768163,37,0
2014-01-12 00-00,98.0,1010.0,285.64,210,1
2014-01-12 01-00,99.0,1011.0,285.2099529,228,1
2014-01-12 02-00,99.0,1011.0,284.72,250,1
2014-01-12 03-00,98.0,1011.0,285.0248351,301,1
2014-01-12 04-00,98.0,1017.0,285.37,359,0
2014-01-12 05-00,98.0,1012.0,285.8853429,258,0
2014-01-12 06-00,98.0,1011.0,288.94,152,0
2014-01-12 07-00,98.0,1011.0,289.8781154,213,2
2014-01-12 08-00,98.0,1010.0,290.89,280,3
2014-01-12 09-00,98.0,1010.0,291.3683508,275,3
2014-01-12 10-00,97.0,1016.0,291.89,270,4
2014-01-12 11-00,97.0,1009.0,289.5233732,266,2
2014-01-12 12-00,97.0,1009.0,291.58,310,9
2014-01-12 13-00,97.0,1009.0,290.1556683,305,7
2014-01-12 14-00,96.0,1009.0,288.42,300,4
2014-01-12 15-00,94.0,1011.0,288.0500604,207,2
2014-01-12 16-00,94.0,1012.0,287.62,100,1
2014-01-12 17-00,93.0,1012.0,286.74,50,1
2014-01-12 18-00,86.0,1012.0,286.7361624,49,1
2014-01-12 19-00,86.0,1018.0,286.46,0,2
2014-01-12 20-00,81.0,1013.0,282.1098184,176,1
2014-01-12 21-00,82.0,1013.0,285.21,4,1
2014-01-12 22-00,75.0,1013.0,284.6816352,8,1
2014-01-12 23-00,74.0,1012.0,284.06,14,0
2014-02-12 00-00,79.0,1012.0,283.7963301,48,1
2014-02-12 01-00,75.0,1018.0,283.47,90,2
2014-02-12 02-00,78.0,1013.0,279.9047589,55,1
2014-02-12 03-00,80.0,1013.0,282.72,16,1
2014-02-12 04-00,83.0,1014.0,284.3639108,143,1
2014-02-12 05-00,85.0,1015.0,286.08,276,1
2014-02-12 06-00,84.0,1015.0,289.87,350,5
2014-02-12 07-00,87.0,1015.0,290.0002576,336,5
2014-02-12 08-00,86.0,1014.0,290.95,240,4
2014-02-12 09-00,89.0,1014.0,291.4873896,244,4
2014-02-12 10-00,88.0,1019.0,292.08,250,4
2014-02-12 11-00,89.0,1014.0,289.8876399,276,2
2014-02-12 12-00,89.0,1014.0,292.07,240,5
2014-02-12 13-00,91.0,1015.0,291.257252,258,4
2014-02-12 14-00,92.0,1015.0,290.27,280,4
2014-02-12 15-00,94.0,1017.0,289.5487923,308,2
2014-02-12 16-00,94.0,1018.0,288.74,340,1
2014-02-12 17-00,96.0,1018.0,286.52,23,1
2014-02-12 18-00,96.0,1019.0,286.5162569,23,1
2014-02-12 19-00,99.0,1026.0,286.38,23,1
2014-02-12 20-00,99.0,1019.0,280.508142,16,1
2014-02-12 21-00,98.0,1019.0,285.59,12,1
2014-02-12 22-00,99.0,1020.0,284.7530651,6,1
2014-02-12 23-00,99.0,1020.0,283.88,0,1
2014-03-12 00-00,99.0,1020.0,283.279271,4,1
2014-03-12 01-00,98.0,1028.0,282.63,10,0
2014-03-12 02-00,98.0,1022.0,277.7996274,16,0
2014-03-12 03-00,98.0,1022.0,281.88,18,1
2014-03-12 04-00,98.0,1023.0,283.8289571,22,1
2014-03-12 05-00,98.0,1023.0,286.21,28,1
2014-03-12 06-00,98.0,1023.0,291.81,28,1
2014-03-12 07-00,98.0,1023.0,291.8848082,42,1
2014-03-12 08-00,98.0,1022.0,292.56,170,2
2014-03-12 09-00,98.0,1021.0,293.2958532,200,1
2014-03-12 10-00,98.0,1027.0,294.15,236,1
2014-03-12 11-00,98.0,1021.0,291.649535,246,1
2014-03-12 12-00,98.0,1021.0,294.38,250,4
2014-03-12 13-00,98.0,1021.0,293.0169666,250,3
2014-03-12 14-00,98.0,1021.0,291.28,250,3
2014-03-12 15-00,99.0,1021.0,290.4303583,263,2
2014-03-12 16-00,99.0,1028.0,289.4,280,2
2014-03-12 17-00,99.0,1021.0,283.3040504,148,1
2014-03-12 18-00,99.0,1021.0,287.96,300,1
2014-03-12 19-00,100.0,1021.0,287.6407571,152,1
2014-03-12 20-00,100.0,1021.0,287.32,3,0
2014-03-12 21-00,100.0,1021.0,285.54,3,0
2014-03-12 22-00,100.0,1021.0,284.9522458,7,1
2014-03-12 23-00,100.0,1020.0,284.29,11,1
2014-04-12 00-00,99.0,1020.0,283.9808613,11,1
2014-04-12 01-00,99.0,1027.0,283.63,11,1
2014-04-12 02-00,99.0,1021.0,278.8528553,16,1
2014-04-12 03-00,99.0,1021.0,283.63,330,1
2014-04-12 04-00,99.0,1021.0,285.6579994,191,1
2014-04-12 05-00,99.0,1021.0,288.0,31,1
2014-04-12 06-00,99.0,1021.0,294.29,0,2
2014-04-12 07-00,99.0,1021.0,295.92,25,0
2014-04-12 08-00,99.0,1019.0,295.9182193,25,0
2014-04-12 09-00,99.0,1018.0,296.27,20,3
2014-04-12 10-00,99.0,1018.0,296.5076954,125,4
2014-04-12 11-00,99.0,1018.0,296.79,250,5
2014-04-12 12-00,99.0,1018.0,296.3891903,254,4
2014-04-12 13-00,99.0,1024.0,295.9,260,3
2014-04-12 14-00,99.0,1018.0,290.4737329,158,2
2014-04-12 15-00,98.0,1018.0,292.79,300,1
2014-04-12 16-00,99.0,1018.0,291.7367447,174,1
2014-04-12 17-00,98.0,1019.0,290.52,30,1
2014-04-12 18-00,94.0,1019.0,287.9,30,1
2014-04-12 19-00,95.0,1019.0,287.8094645,29,1
2014-04-12 20-00,92.0,1019.0,287.28,24,1
2014-04-12 21-00,93.0,1019.0,286.6039777,24,1
2014-04-12 22-00,90.0,1025.0,285.89,24,1
2014-04-12 23-00,89.0,1018.0,280.0836914,22,1
2014-05-12 00-00,92.0,1018.0,285.13,18,1
2014-05-12 01-00,91.0,1018.0,284.8200382,20,1
2014-05-12 02-00,92.0,1018.0,284.47,23,1
2014-05-12 03-00,92.0,1019.0,284.7583909,23,1
2014-05-12 04-00,94.0,1025.0,285.07,23,1
2014-05-12 05-00,94.0,1019.0,287.8279262,25,1
2014-05-12 06-00,95.0,1019.0,293.72,0,2
2014-05-12 07-00,95.0,1019.0,295.1340612,52,2
2014-05-12 08-00,96.0,1017.0,296.71,110,2
2014-05-12 09-00,95.0,1016.0,298.0139614,133,2
2014-05-12 10-00,97.0,1022.0,299.51,160,2
2014-05-12 11-00,96.0,1016.0,296.3938369,86,1
2014-05-12 12-00,96.0,1015.0,297.9,270,4
2014-05-12 13-00,96.0,1015.0,296.3367996,274,3
2014-05-12 14-00,96.0,1015.0,294.34,280,2
2014-05-12 15-00,93.0,1016.0,293.2026169,275,2
2014-05-12 16-00,94.0,1022.0,291.81,270,2
2014-05-12 17-00,92.0,1016.0,284.8611275,141,1
2014-05-12 18-00,91.0,1016.0,288.75,110,1
2014-05-12 19-00,89.0,1016.0,287.38,30,1
2014-05-12 20-00,87.0,1016.0,286.88,13,0
2014-05-12 21-00,88.0,1016.0,286.6623263,13,0
2014-05-12 22-00,85.0,1022.0,285.96,13,0
2014-05-12 23-00,85.0,1015.0,280.791541,19,1
2014-06-12 00-00,86.0,1015.0,284.96,18,0
2014-06-12 01-00,85.0,1015.0,284.4843969,17,0
2014-06-12 02-00,86.0,1015.0,283.97,17,0
2014-06-12 03-00,88.0,1016.0,283.9114741,17,0
2014-06-12 04-00,88.0,1022.0,283.85,17,0
2014-06-12 05-00,90.0,1017.0,287.9387895,45,0
2014-06-12 06-00,89.0,1016.0,290.61,100,1
2014-06-12 07-00,91.0,1016.0,295.15,0,1
2014-06-12 08-00,91.0,1015.0,295.130708,10,1
2014-06-12 09-00,91.0,1014.0,296.35,0,2
2014-06-12 10-00,91.0,1014.0,296.3202003,102,3
2014-06-12 11-00,91.0,1014.0,296.28,240,4
2014-06-12 12-00,94.0,1014.0,295.674723,248,4
2014-06-12 13-00,93.0,1020.0,294.9,260,4
2014-06-12 14-00,95.0,1014.0,288.4501252,233,2
2014-06-12 15-00,82.0,1014.0,291.22,250,3
2014-06-12 16-00,89.0,1015.0,290.2571119,199,2
2014-06-12 17-00,81.0,1015.0,289.14,141,0
2014-06-12 18-00,80.0,1015.0,288.23,360,1
2014-06-12 19-00,69.0,1015.0,287.47,20,1
2014-06-12 20-00,65.0,1015.0,287.2546511,21,1
2014-06-12 21-00,67.0,1015.0,286.97,138,0
2014-06-12 22-00,61.0,1015.0,286.7017979,218,1
2014-06-12 23-00,61.0,1015.0,286.4,310,1
2014-07-12 00-00,76.0,1015.0,286.1384654,224,1
2014-07-12 01-00,70.0,1020.0,285.8,114,0
2014-07-12 02-00,80.0,1015.0,281.2849336,110,0
2014-07-12 03-00,74.0,1015.0,286.38,90,2
2014-07-12 04-00,89.0,1016.0,287.1329027,126,1
2014-07-12 05-00,88.0,1016.0,288.0,168,1
2014-07-12 06-00,88.0,1015.0,290.34,0,1
2014-07-12 07-00,87.0,1015.0,290.3444336,1,1
2014-07-12 08-00,87.0,1014.0,291.07,270,8
2014-07-12 09-00,87.0,1014.0,291.4154713,140,5
2014-07-12 10-00,87.0,1020.0,291.79,0,2
2014-07-12 11-00,86.0,1015.0,289.9255336,119,2
2014-07-12 12-00,87.0,1015.0,292.46,270,6
2014-07-12 13-00,86.0,1015.0,291.472044,274,5
2014-07-12 14-00,86.0,1015.0,290.21,280,5
2014-07-12 15-00,77.0,1016.0,289.3292014,270,3
2014-07-12 16-00,80.0,1017.0,288.29,258,1
2014-07-12 17-00,74.0,1017.0,287.98,270,3
2014-07-12 18-00,72.0,1017.0,287.9817281,270,3
2014-07-12 19-00,65.0,1020.0,288.04,270,4
2014-07-12 20-00,62.0,1017.0,283.7483532,275,0
2014-07-12 21-00,63.0,1017.0,286.59,265,0
2014-07-12 22-00,58.0,1017.0,286.4146867,271,2
2014-07-12 23-00,58.0,1017.0,286.21,280,3
2014-08-12 00-00,69.0,1017.0,285.2895552,310,2
2014-08-12 01-00,65.0,1024.0,284.21,345,1
2014-08-12 02-00,72.0,1018.0,279.0086878,336,1
2014-08-12 03-00,73.0,1018.0,283.13,348,0
2014-08-12 04-00,82.0,1019.0,284.1420215,326,1
2014-08-12 05-00,86.0,1019.0,285.5,297,1
2014-08-12 06-00,84.0,1019.0,289.23,300,1
2014-08-12 07-00,89.0,1019.0,289.3286104,298,2
2014-08-12 08-00,89.0,1018.0,290.36,280,11
2014-08-12 09-00,89.0,1018.0,291.0576469,257,8
2014-08-12 10-00,89.0,1024.0,291.88,230,5
2014-08-12 11-00,89.0,1018.0,289.3402555,279,3
2014-08-12 12-00,89.0,1018.0,291.51,280,7
2014-08-12 13-00,89.0,1019.0,290.783469,292,5
2014-08-12 14-00,89.0,1019.0,289.74,310,3
2014-08-12 15-00,79.0,1021.0,289.0861887,314,3
2014-08-12 16-00,83.0,1028.0,288.2,320,3
2014-08-12 17-00,76.0,1022.0,281.6591963,337,2
2014-08-12 18-00,72.0,1022.0,286.04,310,1
2014-08-12 19-00,64.0,1023.0,285.4372612,163,1
2014-08-12 20-00,59.0,1023.0,284.79,5,0
2014-08-12 21-00,61.0,1024.0,283.9701781,166,1
2014-08-12 22-00,53.0,1031.0,283.04,350,1
2014-08-12 23-00,53.0,1024.0,277.2183044,189,1
2014-09-12 00-00,61.0,1024.0,282.62,11,0
2014-09-12 01-00,58.0,1024.0,282.1195341,11,1
2014-09-12 02-00,63.0,1024.0,281.54,13,1
2014-09-12 03-00,67.0,1026.0,281.8724381,13,1
2014-09-12 04-00,73.0,1032.0,282.25,13,1
2014-09-12 05-00,77.0,1026.0,283.4135227,21,1
2014-09-12 06-00,77.0,1025.0,287.92,29,1
2014-09-12 07-00,83.0,1025.0,290.3165279,15,1
2014-09-12 08-00,85.0,1023.0,293.15,0,1
2014-09-12 09-00,84.0,1022.0,293.6355335,153,1
2014-09-12 10-00,86.0,1028.0,294.21,334,1
2014-09-12 11-00,86.0,1021.0,292.124423,328,0
2014-09-12 12-00,87.0,1021.0,294.58,322,0
2014-09-12 13-00,86.0,1021.0,293.0996346,304,1
2014-09-12 14-00,86.0,1021.0,291.07,280,2
2014-09-12 15-00,71.0,1021.0,290.4073894,307,1
2014-09-12 16-00,76.0,1028.0,289.54,344,0
2014-09-12 17-00,66.0,1021.0,281.7672549,185,1
2014-09-12 18-00,64.0,1021.0,286.44,8,1
2014-09-12 19-00,51.0,1021.0,284.88,11,0
2014-09-12 20-00,46.0,1020.0,284.79,11,0
2014-09-12 21-00,47.0,1020.0,284.6363379,11,0
2014-09-12 22-00,40.0,1027.0,284.13,11,0
2014-09-12 23-00,39.0,1020.0,276.711088,13,0
2014-10-12 00-00,53.0,1019.0,282.87,14,0
2014-10-12 01-00,48.0,1019.0,282.569689,16,1
2014-10-12 02-00,56.0,1019.0,282.2,19,1
2014-10-12 03-00,58.0,1019.0,282.3241233,19,1
2014-10-12 04-00,69.0,1026.0,282.48,19,1
2014-10-12 05-00,73.0,1020.0,284.9404286,28,1
2014-10-12 06-00,73.0,1019.0,289.73,0,1
2014-10-12 07-00,78.0,1018.0,292.4303255,21,1
2014-10-12 08-00,79.0,1017.0,295.42,45,1
2014-10-12 09-00,80.0,1016.0,295.7996299,150,1
2014-10-12 10-00,82.0,1022.0,296.27,280,2
2014-10-12 11-00,82.0,1015.0,293.9476551,159,1
2014-10-12 12-00,82.0,1015.0,296.08,280,2
2014-10-12 13-00,83.0,1015.0,294.7957157,173,2
2014-10-12 14-00,83.0,1015.0,292.81,8,1
2014-10-12 15-00,65.0,1015.0,291.245169,8,1
2014-10-12 16-00,71.0,1022.0,289.27,8,1
2014-10-12 17-00,59.0,1016.0,282.4259879,11,1
2014-10-12 18-00,59.0,1016.0,287.13,18,1
2014-10-12 19-00,43.0,1016.0,286.4706001,17,1
2014-10-12 20-00,40.0,1015.0,285.74,17,1
2014-10-12 21-00,42.0,1015.0,285.1776313,17,1
2014-10-12 22-00,37.0,1021.0,284.45,17,1
2014-10-12 23-00,37.0,1015.0,278.7585193,15,1
2014-11-12 00-00,63.0,1015.0,283.3,17,1
2014-11-12 01-00,55.0,1015.0,283.1424602,171,1
2014-11-12 02-00,72.0,1015.0,282.96,350,2
2014-11-12 03-00,63.0,1016.0,283.0402179,194,1
2014-11-12 04-00,89.0,1023.0,283.13,19,1
2014-11-12 05-00,89.0,1016.0,286.868911,24,1
2014-11-12 06-00,89.0,1016.0,291.21,29,1
2014-11-12 07-00,89.0,1016.0,293.5008727,66,0
2014-11-12 08-00,89.0,1015.0,296.2,111,0
2014-11-12 09-00,88.0,1014.0,297.333901,165,2
2014-11-12 10-00,89.0,1020.0,298.86,240,4
2014-11-12 11-00,88.0,1013.0,296.4715005,132,2
2014-11-12 12-00,88.0,1013.0,297.79,280,2
2014-11-12 13-00,88.0,1014.0,296.2082021,298,1
2014-11-12 14-00,88.0,1014.0,294.01,324,0
2014-11-12 15-00,74.0,1016.0,292.5919829,324,0
2014-11-12 16-00,79.0,1015.0,290.89,324,0
2014-11-12 17-00,70.0,1015.0,288.21,12,0
2014-11-12 18-00,73.0,1015.0,288.2002343,12,0
2014-11-12 19-00,60.0,1015.0,287.47,12,0
2014-11-12 20-00,59.0,1015.0,286.13,14,0
2014-11-12 21-00,62.0,1014.0,285.8,14,0
2014-11-12 22-00,60.0,1014.0,284.88,16,0
2014-11-12 23-00,62.0,1014.0,284.351407,16,0
2014-12-12 00-00,69.0,1014.0,284.22,16,0
2014-12-12 01-00,69.0,1014.0,283.9884582,19,1
2014-12-12 02-00,75.0,1014.0,283.72,22,1
2014-12-12 03-00,78.0,1015.0,283.3483395,22,1
2014-12-12 04-00,84.0,1021.0,282.91,22,1
2014-12-12 05-00,88.0,1016.0,287.0222742,35,1
2014-12-12 06-00,89.0,1014.0,290.89,49,1
2014-12-12 07-00,94.0,1013.0,295.08,212,1
2014-12-12 08-00,96.0,1012.0,296.21,212,1
2014-12-12 09-00,95.0,1012.0,296.3029476,212,1
2014-12-12 10-00,98.0,1017.0,296.83,212,1
2014-12-12 11-00,99.0,1012.0,295.2889442,215,1
2014-12-12 12-00,99.0,1012.0,296.01,0,2
2014-12-12 13-00,99.0,1012.0,294.190492,124,1
2014-12-12 14-00,99.0,1012.0,292.07,270,1
2014-12-12 15-00,99.0,1013.0,290.8648527,248,1
2014-12-12 16-00,100.0,1019.0,289.42,223,0
2014-12-12 17-00,100.0,1013.0,283.2827954,166,0
2014-12-12 18-00,98.0,1013.0,287.14,350,2
2014-12-12 19-00,98.0,1013.0,286.4454079,249,1
2014-12-12 20-00,97.0,1013.0,285.59,125,0
2014-12-12 21-00,97.0,1013.0,284.41,125,0
2014-12-12 22-00,96.0,1013.0,285.05,158,0
2014-12-12 23-00,95.0,1012.0,284.38,158,0
2015-01-01 00-00,39.0,1017.0,283.05,20,1
2015-01-01 01-00,39.0,1018.0,282.4354287,34,1
2015-01-01 02-00,38.0,1018.0,281.73,51,1
2015-01-01 03-00,48.0,1019.0,281.970558,51,1
2015-01-01 04-00,43.0,1025.0,282.25,51,1
2015-01-01 05-00,50.0,1020.0,284.7382805,55,1
2015-01-01 06-00,52.0,1019.0,286.13,110,2
2015-01-01 07-00,60.0,1019.0,289.27,170,1
2015-01-01 08-00,64.0,1019.0,289.2826821,170,1
2015-01-01 09-00,60.0,1018.0,289.7,267,0
2015-01-01 10-00,66.0,1018.0,290.469048,148,0
2015-01-01 11-00,65.0,1018.0,291.43,0,1
2015-01-01 12-00,57.0,1018.0,291.0848575,91,1
2015-01-01 13-00,57.0,1025.0,290.64,210,1
2015-01-01 14-00,51.0,1020.0,285.0767946,169,0
2015-01-01 15-00,43.0,1020.0,288.28,250,1
2015-01-01 16-00,38.0,1022.0,287.3094484,147,1
2015-01-01 17-00,30.0,1022.0,285.94,3,0
2015-01-01 18-00,34.0,1022.0,284.8,3,0
2015-01-01 19-00,23.0,1022.0,284.7556277,4,0
2015-01-01 20-00,23.0,1022.0,284.22,11,0
2015-01-01 21-00,22.0,1022.0,283.6961022,11,0
2015-01-01 22-00,22.0,1029.0,283.04,11,0
2015-01-01 23-00,22.0,1021.0,276.6858461,11,0
2015-02-01 00-00,48.0,1021.0,282.04,50,1
2015-02-01 01-00,39.0,1021.0,281.8625239,37,1
2015-02-01 02-00,56.0,1021.0,281.63,22,1
2015-02-01 03-00,46.0,1022.0,281.600187,22,1
2015-02-01 04-00,72.0,1030.0,281.56,22,1
2015-02-01 05-00,72.0,1024.0,281.9154023,26,1
2015-02-01 06-00,71.0,1024.0,287.94,32,1
2015-02-01 07-00,70.0,1024.0,290.5382581,19,1
2015-02-01 08-00,70.0,1024.0,293.87,3,1
2015-02-01 09-00,68.0,1024.0,294.9277272,126,2
2015-02-01 10-00,67.0,1029.0,296.16,270,3
2015-02-01 11-00,66.0,1022.0,293.360631,312,2
2015-02-01 12-00,66.0,1022.0,296.88,0,1
2015-02-01 13-00,64.0,1022.0,295.3628585,128,1
2015-02-01 14-00,63.0,1022.0,293.57,280,1
